Recency,Frequency,Monetary,Cluster,Segment
4,13,2633.85,0,Regular
35,1,263.92,0,Regular
3,15,31906.82,3,High-Value
0,3,1031.41,0,Regular
332,3,2184.42,1,Occasional
162,1,32.65,1,Occasional
184,2,771.85,1,Occasional
15,5,1214.72,0,Regular
11,3,778.94,0,Regular
2,7,1258.06,0,Regular
43,2,778.0,0,Regular
79,1,507.84,0,Regular
29,7,6893.42,0,Regular
41,2,463.46000000000004,0,Regular
10,12,4226.57,0,Regular
49,3,598.83,0,Regular
15,6,1979.37,0,Regular
45,2,698.41,0,Regular
18,2,759.17,0,Regular
7,6,5037.26,0,Regular
71,1,100.8,0,Regular
0,28,17256.85,3,High-Value
127,3,524.9200000000001,0,Regular
32,2,265.76,0,Regular
312,1,403.3,1,Occasional
17,2,365.76,0,Regular
87,1,303.15999999999997,0,Regular
1,7,2373.82,0,Regular
1,2,216.29999999999998,0,Regular
253,1,388.45000000000005,1,Occasional
156,3,186.42000000000002,1,Occasional
36,6,2248.56,0,Regular
219,1,534.24,1,Occasional
147,3,2940.04,1,Occasional
176,2,120.9,1,Occasional
39,2,541.53,0,Regular
1,7,2519.21,0,Regular
7,46,194390.79,4,High-Value
0,7,1721.4,0,Regular
17,2,486.71999999999997,0,Regular
191,4,517.53,1,Occasional
203,1,131.7,1,Occasional
364,1,249.86,1,Occasional
126,5,1737.7,0,Regular
14,1,316.5,0,Regular
42,2,657.3,0,Regular
93,6,622.4300000000001,0,Regular
22,3,735.82,0,Regular
59,2,675.69,0,Regular
15,5,1875.86,0,Regular
157,1,289.96000000000004,1,Occasional
9,2,763.28,0,Regular
9,2,137.0,0,Regular
15,5,1870.97,0,Regular
44,5,1125.07,0,Regular
190,3,697.54,1,Occasional
78,1,194.37,0,Regular
77,1,511.82,0,Regular
3,4,1255.59,0,Regular
64,3,414.04,0,Regular
260,1,396.87,1,Occasional
58,2,376.64,0,Regular
0,7,2092.32,0,Regular
0,10,3558.87,0,Regular
247,1,374.57,1,Occasional
7,2,497.56,0,Regular
358,1,271.05,1,Occasional
75,1,272.22,0,Regular
289,1,622.88,1,Occasional
16,3,1138.0,0,Regular
220,2,288.6,1,Occasional
8,4,689.1,0,Regular
2,2,558.96,0,Regular
205,9,2997.0299999999997,1,Occasional
161,2,1145.84,1,Occasional
75,1,302.2,0,Regular
261,2,605.58,1,Occasional
280,1,387.31,1,Occasional
57,8,6083.64,0,Regular
24,1,308.48,0,Regular
2,31,91062.38,3,High-Value
28,10,2924.9900000000002,0,Regular
71,1,513.2,0,Regular
127,1,208.65,0,Regular
30,4,639.02,0,Regular
14,5,764.88,0,Regular
308,1,153.94,1,Occasional
16,6,1844.02,0,Regular
53,1,546.81,0,Regular
29,3,723.2099999999999,0,Regular
1,5,1070.71,0,Regular
10,4,652.74,0,Regular
360,1,145.0,1,Occasional
359,1,422.70000000000005,1,Occasional
4,4,1195.8999999999999,0,Regular
53,4,939.37,0,Regular
0,8,3628.5,0,Regular
0,10,2367.12,0,Regular
189,1,296.7,1,Occasional
53,1,223.36,0,Regular
279,1,164.4,1,Occasional
176,1,76.5,1,Occasional
29,2,887.67,0,Regular
25,1,98.42,0,Regular
24,2,578.9,0,Regular
269,1,170.75,1,Occasional
42,3,642.32,0,Regular
233,1,103.3,1,Occasional
23,2,148.86,0,Regular
196,3,267.16,1,Occasional
358,1,290.34,1,Occasional
59,4,930.41,0,Regular
129,1,1487.6,0,Regular
0,5,1952.45,0,Regular
19,2,480.31,0,Regular
205,1,157.9,1,Occasional
13,3,541.46,0,Regular
94,4,854.95,0,Regular
18,1,165.12,0,Regular
13,7,1122.38,0,Regular
23,3,454.01,0,Regular
7,2,869.77,0,Regular
6,8,4331.48,0,Regular
331,1,344.14,1,Occasional
49,4,1425.67,0,Regular
70,4,226.75000000000003,0,Regular
28,3,380.6,0,Regular
242,1,185.65,1,Occasional
7,19,3564.83,3,High-Value
217,1,143.45999999999998,1,Occasional
4,3,448.90000000000003,0,Regular
252,3,215.72,1,Occasional
0,25,11025.24,3,High-Value
235,1,175.27,1,Occasional
6,2,1242.3,0,Regular
108,4,1116.68,0,Regular
99,3,1240.2,0,Regular
59,4,2404.17,0,Regular
1,3,1468.02,0,Regular
72,7,2203.67,0,Regular
3,5,3923.86,0,Regular
84,2,993.18,0,Regular
11,2,386.69,0,Regular
22,7,2806.69,0,Regular
213,1,2044.3700000000001,1,Occasional
17,1,161.67000000000002,0,Regular
238,1,116.00999999999999,1,Occasional
1,6,5054.42,0,Regular
77,1,394.72,0,Regular
216,2,309.36,1,Occasional
32,2,191.99,0,Regular
40,5,1105.78,0,Regular
6,15,3961.12,3,High-Value
52,6,2048.45,0,Regular
22,14,4544.55,3,High-Value
56,1,386.32,0,Regular
129,3,329.6,0,Regular
173,3,571.1999999999999,1,Occasional
5,3,930.28,0,Regular
311,1,214.37,1,Occasional
59,1,81.44,0,Regular
20,3,1379.9,0,Regular
32,1,527.0500000000001,0,Regular
14,2,843.48,0,Regular
17,4,2020.4,0,Regular
80,1,75.75,0,Regular
5,8,1814.12,0,Regular
169,2,503.59999999999997,1,Occasional
1,3,528.33,0,Regular
30,4,1324.84,0,Regular
35,9,2358.59,0,Regular
18,1,285.56,0,Regular
30,2,547.0600000000001,0,Regular
275,1,108.5,1,Occasional
86,1,621.66,0,Regular
119,2,712.29,0,Regular
372,1,101.55,1,Occasional
0,11,2895.64,0,Regular
218,3,1008.39,1,Occasional
64,1,133.06,0,Regular
60,4,1797.5,0,Regular
137,1,868.49,0,Regular
20,1,166.08,0,Regular
11,10,3945.0,0,Regular
24,12,4867.72,0,Regular
36,4,1207.56,0,Regular
276,1,117.55,1,Occasional
10,7,2638.94,0,Regular
72,5,1674.69,0,Regular
25,2,595.42,0,Regular
16,12,2999.46,0,Regular
140,1,178.75,0,Regular
25,7,1802.91,0,Regular
18,2,604.64,0,Regular
3,2,728.16,0,Regular
65,5,2055.51,0,Regular
0,2,347.75,0,Regular
42,7,3406.7200000000003,0,Regular
227,1,205.7,1,Occasional
15,4,1572.71,0,Regular
49,2,3178.17,0,Regular
1,6,1594.97,0,Regular
73,2,551.04,0,Regular
0,31,20374.28,3,High-Value
3,6,1371.18,0,Regular
1,30,16345.38,3,High-Value
263,1,298.11,1,Occasional
52,2,1992.1100000000001,0,Regular
23,1,184.4,0,Regular
9,6,2474.33,0,Regular
43,1,239.41,0,Regular
16,7,3155.83,0,Regular
6,7,5739.46,0,Regular
29,15,4726.8,3,High-Value
357,2,290.40000000000003,1,Occasional
126,4,740.9399999999999,0,Regular
136,1,200.47,0,Regular
141,1,283.12,0,Regular
131,2,765.34,0,Regular
37,8,2285.71,0,Regular
235,1,338.95,1,Occasional
260,1,154.95,1,Occasional
16,4,2534.64,0,Regular
252,1,417.95,1,Occasional
29,4,1824.37,0,Regular
34,3,798.74,0,Regular
168,2,885.19,1,Occasional
2,9,1823.52,0,Regular
3,17,10504.49,3,High-Value
184,2,152.4,1,Occasional
187,2,263.33,1,Occasional
169,1,137.45,1,Occasional
10,2,385.1,0,Regular
44,1,522.91,0,Regular
320,1,153.0,1,Occasional
200,1,326.4,1,Occasional
22,11,5655.99,0,Regular
231,1,139.35,1,Occasional
37,15,5396.04,3,High-Value
25,4,1195.94,0,Regular
95,4,2424.04,0,Regular
126,6,3276.4000000000005,0,Regular
70,3,1033.0,0,Regular
15,11,3439.08,0,Regular
14,1,1060.25,0,Regular
3,3,2876.01,0,Regular
2,13,5298.4800000000005,0,Regular
78,4,1240.11,0,Regular
372,1,303.97,1,Occasional
38,2,692.19,0,Regular
53,3,700.63,0,Regular
1,19,13110.02,3,High-Value
8,3,377.44,0,Regular
8,2,168.24,0,Regular
18,4,1879.05,0,Regular
11,7,2791.35,0,Regular
112,2,355.11,0,Regular
3,6,2322.4,0,Regular
239,1,110.25,1,Occasional
112,1,71.4,0,Regular
177,2,674.52,1,Occasional
4,9,1710.45,0,Regular
358,1,80.64,1,Occasional
0,5,1664.65,0,Regular
0,30,5593.39,3,High-Value
18,8,3408.2000000000003,0,Regular
16,3,819.96,0,Regular
21,2,287.59,0,Regular
32,1,712.78,0,Regular
262,1,15.0,1,Occasional
50,2,772.55,0,Regular
158,3,367.63,1,Occasional
14,1,271.2,0,Regular
7,3,2081.9,0,Regular
12,10,3957.43,0,Regular
198,5,1143.27,1,Occasional
56,2,245.81,0,Regular
10,2,173.45,0,Regular
96,4,1213.73,0,Regular
254,1,56.4,1,Occasional
24,3,647.56,0,Regular
20,3,650.32,0,Regular
158,2,188.02,1,Occasional
71,2,283.47,0,Regular
52,1,131.94,0,Regular
84,2,266.85,0,Regular
152,4,1817.54,1,Occasional
73,2,1117.9,0,Regular
280,1,225.9,1,Occasional
26,14,1964.3,0,Regular
29,1,106.1,0,Regular
24,1,300.34,0,Regular
179,2,342.83,1,Occasional
39,4,690.0,0,Regular
21,3,780.43,0,Regular
21,10,3039.17,0,Regular
36,9,1187.21,0,Regular
81,3,1285.04,0,Regular
73,1,512.31,0,Regular
10,1,546.04,0,Regular
15,12,5411.91,0,Regular
3,39,7761.82,3,High-Value
12,4,699.81,0,Regular
13,5,1698.07,0,Regular
36,4,36.56,0,Regular
3,3,387.68,0,Regular
71,7,3704.87,0,Regular
50,1,298.4,0,Regular
4,5,1987.33,0,Regular
22,4,1820.09,0,Regular
298,1,889.24,1,Occasional
1,3,398.7,0,Regular
32,1,35.400000000000006,0,Regular
49,1,155.37,0,Regular
2,3,342.24,0,Regular
46,1,110.21000000000001,0,Regular
41,8,1541.23,0,Regular
26,5,2720.8,0,Regular
41,1,318.15,0,Regular
1,124,40519.84,2,High-Value
302,1,205.48,1,Occasional
106,1,51.559999999999995,0,Regular
84,1,2033.1,0,Regular
80,9,901.1999999999999,0,Regular
217,4,605.8000000000001,1,Occasional
371,34,5391.21,3,High-Value
11,2,114.34,0,Regular
184,2,311.26,1,Occasional
372,1,208.97,1,Occasional
1,4,1418.03,0,Regular
3,23,26879.04,3,High-Value
5,12,5140.66,0,Regular
304,1,141.92000000000002,1,Occasional
368,1,226.45000000000002,1,Occasional
2,8,2097.88,0,Regular
323,1,330.9,1,Occasional
58,6,3160.0,0,Regular
12,3,554.85,0,Regular
30,20,10526.32,3,High-Value
142,1,329.65,0,Regular
29,6,1157.8700000000001,0,Regular
106,5,428.18,0,Regular
1,12,1865.89,0,Regular
204,1,155.9,1,Occasional
79,5,1848.96,0,Regular
184,6,683.46,1,Occasional
169,1,237.61,1,Occasional
43,1,379.45,0,Regular
173,1,178.51999999999998,1,Occasional
364,1,458.92,1,Occasional
303,1,133.35000000000002,1,Occasional
2,4,664.34,0,Regular
3,4,695.0699999999999,0,Regular
11,1,156.34,0,Regular
31,3,869.28,0,Regular
128,1,111.35,0,Regular
20,8,716.0,0,Regular
211,2,201.37,1,Occasional
322,2,586.89,1,Occasional
161,1,203.85999999999999,1,Occasional
55,3,244.1,0,Regular
224,1,107.21,1,Occasional
71,8,1118.96,0,Regular
43,1,95.45,0,Regular
22,1,256.32,0,Regular
172,3,541.8100000000001,1,Occasional
84,2,152.06,0,Regular
158,1,154.55,1,Occasional
189,2,112.19999999999999,1,Occasional
28,1,110.38,0,Regular
20,1,181.07,0,Regular
70,4,798.99,0,Regular
246,1,72.9,1,Occasional
373,1,232.03,1,Occasional
8,1,366.23,0,Regular
309,5,310.06,1,Occasional
58,2,408.65,0,Regular
3,1,329.36,0,Regular
44,3,335.03,0,Regular
87,1,1304.04,0,Regular
3,17,4119.5,3,High-Value
63,4,820.23,0,Regular
281,1,207.50000000000003,1,Occasional
11,7,2962.5,0,Regular
372,1,244.08,1,Occasional
132,2,397.29,0,Regular
44,2,212.54,0,Regular
10,4,843.0,0,Regular
35,5,1740.48,0,Regular
133,2,408.36,0,Regular
28,3,1331.57,0,Regular
51,2,704.25,0,Regular
137,2,145.79,0,Regular
4,1,380.13,0,Regular
8,7,4301.22,0,Regular
159,1,99.14,1,Occasional
48,10,4020.04,0,Regular
130,1,304.56,0,Regular
7,1,77.50000000000001,0,Regular
232,2,149.57999999999998,1,Occasional
36,1,176.68,0,Regular
146,1,358.56000000000006,1,Occasional
0,45,58510.48,3,High-Value
71,3,482.2,0,Regular
39,3,1008.5400000000001,0,Regular
4,12,2314.13,0,Regular
198,4,557.3,1,Occasional
248,1,12.75,1,Occasional
65,1,111.68,0,Regular
116,1,508.4599999999999,0,Regular
170,1,73.78,1,Occasional
20,39,1296.44,3,High-Value
141,1,102.41,0,Regular
31,2,463.21,0,Regular
37,14,2599.19,0,Regular
37,5,1098.43,0,Regular
371,1,112.27,1,Occasional
373,1,265.1,1,Occasional
165,2,228.2,1,Occasional
210,1,562.79,1,Occasional
241,1,135.19,1,Occasional
51,1,337.04,0,Regular
24,3,703.99,0,Regular
14,13,4483.26,0,Regular
371,1,321.79,1,Occasional
28,1,288.14,0,Regular
364,1,300.91999999999996,1,Occasional
35,4,732.41,0,Regular
165,3,811.45,1,Occasional
144,1,152.68,1,Occasional
21,1,631.35,0,Regular
55,1,20.8,0,Regular
184,1,198.57,1,Occasional
11,7,201.12,0,Regular
236,3,630.84,1,Occasional
224,2,93.35,1,Occasional
121,4,674.89,0,Regular
281,1,76.1,1,Occasional
73,8,1962.46,0,Regular
36,2,380.39,0,Regular
11,2,415.13,0,Regular
361,1,157.92,1,Occasional
3,2,226.47,0,Regular
22,1,444.68,0,Regular
69,9,2116.19,0,Regular
234,1,247.39,1,Occasional
256,1,174.8,1,Occasional
372,1,102.78999999999999,1,Occasional
154,2,187.29,1,Occasional
27,1,162.22,0,Regular
3,1,120.03,0,Regular
31,5,1477.66,0,Regular
80,3,523.0,0,Regular
107,2,122.14,0,Regular
51,1,38.45,0,Regular
35,1,612.72,0,Regular
152,2,389.78,1,Occasional
98,1,115.31,0,Regular
3,2,230.64999999999998,0,Regular
333,1,73.5,1,Occasional
64,1,93.82000000000001,0,Regular
21,2,418.68,0,Regular
35,3,713.89,0,Regular
31,3,403.12,0,Regular
153,6,70.02,1,Occasional
18,2,357.20000000000005,0,Regular
11,21,4097.37,3,High-Value
53,1,165.04999999999998,0,Regular
24,3,529.29,0,Regular
3,10,2088.6,0,Regular
44,1,178.34,0,Regular
202,2,172.29000000000002,1,Occasional
358,1,74.4,1,Occasional
70,1,300.02,0,Regular
6,10,6761.34,0,Regular
287,1,363.65,1,Occasional
9,1,170.16,0,Regular
22,3,306.46,0,Regular
21,10,2119.41,0,Regular
172,3,720.52,1,Occasional
132,2,814.0,0,Regular
5,14,2392.83,0,Regular
74,1,318.0,0,Regular
39,1,396.33,0,Regular
288,1,101.69999999999999,1,Occasional
25,5,2009.24,0,Regular
257,2,453.0,1,Occasional
185,1,247.44,1,Occasional
113,12,3859.82,0,Regular
373,1,489.6,1,Occasional
22,10,2611.75,0,Regular
7,11,2584.41,0,Regular
216,2,336.13,1,Occasional
44,4,3613.15,0,Regular
18,2,1231.5,0,Regular
35,3,343.45,0,Regular
25,1,680.84,0,Regular
15,1,90.47999999999999,0,Regular
329,2,689.95,1,Occasional
273,1,101.34,1,Occasional
97,2,4055.7199999999993,0,Regular
60,1,166.03,0,Regular
1,11,9068.26,0,Regular
92,4,2106.52,0,Regular
81,7,3017.3,0,Regular
312,2,580.0500000000001,1,Occasional
11,3,849.06,0,Regular
7,6,2662.4,0,Regular
126,1,168.31,0,Regular
10,2,222.4,0,Regular
0,60,259657.3,4,High-Value
36,1,754.64,0,Regular
37,1,113.48000000000002,0,Regular
329,1,421.9,1,Occasional
253,1,271.0,1,Occasional
1,26,8004.92,3,High-Value
19,1,198.8,0,Regular
11,2,352.69,0,Regular
368,1,76.32000000000001,1,Occasional
289,1,220.1,1,Occasional
67,8,1403.1100000000001,0,Regular
25,1,315.65,0,Regular
10,26,5625.08,3,High-Value
367,1,180.7,1,Occasional
213,1,111.15,1,Occasional
148,2,653.3,1,Occasional
7,6,1793.06,0,Regular
23,2,574.4399999999999,0,Regular
29,4,1131.75,0,Regular
60,1,200.92000000000002,0,Regular
18,3,347.08,0,Regular
242,1,112.55000000000001,1,Occasional
14,3,1059.39,0,Regular
211,1,931.4999999999999,1,Occasional
28,5,681.9100000000001,0,Regular
62,3,784.33,0,Regular
294,1,152.65,1,Occasional
17,6,8438.34,0,Regular
156,2,1019.52,1,Occasional
116,2,1000.16,0,Regular
7,12,2888.75,0,Regular
12,4,2861.55,0,Regular
140,2,160.35000000000002,0,Regular
45,2,179.33999999999997,0,Regular
50,3,612.0799999999999,0,Regular
31,3,566.58,0,Regular
134,2,653.35,0,Regular
2,2,399.19,0,Regular
74,3,371.62,0,Regular
12,2,675.64,0,Regular
8,2,453.4,0,Regular
300,1,530.15,1,Occasional
56,2,638.0600000000001,0,Regular
14,5,1618.69,0,Regular
36,1,399.65000000000003,0,Regular
176,1,302.46000000000004,1,Occasional
22,3,1384.8600000000001,0,Regular
175,6,1160.04,1,Occasional
60,1,202.65,0,Regular
32,3,980.31,0,Regular
58,5,1231.31,0,Regular
14,20,7561.68,3,High-Value
86,4,2106.84,0,Regular
6,1,104.0,0,Regular
357,1,476.35,1,Occasional
30,6,1340.8700000000001,0,Regular
128,4,1590.81,0,Regular
8,6,1793.17,0,Regular
4,6,1843.75,0,Regular
23,1,366.85,0,Regular
226,2,632.07,1,Occasional
14,1,49.8,0,Regular
248,1,304.25,1,Occasional
14,3,2001.04,0,Regular
77,2,1090.24,0,Regular
191,2,284.46000000000004,1,Occasional
261,1,207.79999999999998,1,Occasional
71,1,957.97,0,Regular
164,1,243.76,1,Occasional
81,1,973.8399999999999,0,Regular
94,2,686.63,0,Regular
3,17,5425.56,3,High-Value
105,1,150.35,0,Regular
199,3,1396.99,1,Occasional
156,1,160.42000000000002,1,Occasional
70,3,1975.35,0,Regular
35,2,517.36,0,Regular
28,1,139.10000000000002,0,Regular
1,6,2621.38,0,Regular
25,5,600.07,0,Regular
325,1,216.07,1,Occasional
236,1,232.48000000000002,1,Occasional
88,1,299.34000000000003,0,Regular
30,1,481.75,0,Regular
28,2,621.75,0,Regular
210,2,641.92,1,Occasional
2,10,2069.77,0,Regular
226,1,305.28000000000003,1,Occasional
21,5,1041.61,0,Regular
92,1,443.0,0,Regular
4,14,6484.54,3,High-Value
263,1,158.95000000000002,1,Occasional
2,12,5504.96,0,Regular
43,11,5228.05,0,Regular
217,1,93.75,1,Occasional
56,2,779.9,0,Regular
11,20,7276.900000000001,3,High-Value
8,7,2810.2000000000003,0,Regular
191,5,2071.77,1,Occasional
81,4,592.97,0,Regular
325,1,440.0,1,Occasional
71,3,1796.48,0,Regular
29,6,882.24,0,Regular
2,5,987.1,0,Regular
218,5,1561.6100000000001,1,Occasional
45,1,422.58,0,Regular
9,17,2073.09,3,High-Value
71,4,2232.4900000000002,0,Regular
6,7,2567.06,0,Regular
23,2,596.1,0,Regular
122,2,804.02,0,Regular
16,1,95.34,0,Regular
309,1,349.27,1,Occasional
86,1,4314.72,0,Regular
50,2,518.27,0,Regular
88,1,103.3,0,Regular
38,8,2337.63,0,Regular
24,3,2338.6000000000004,0,Regular
172,6,2628.35,1,Occasional
42,2,324.24,0,Regular
139,1,149.48,0,Regular
25,3,1213.1599999999999,0,Regular
71,2,801.51,0,Regular
133,1,25.5,0,Regular
365,1,168.6,1,Occasional
37,2,283.15,0,Regular
2,6,3078.58,0,Regular
1,3,204.0,0,Regular
29,1,175.92,0,Regular
43,1,335.86,0,Regular
57,1,110.38,0,Regular
73,1,173.9,0,Regular
277,1,180.60000000000002,1,Occasional
180,1,80.82,1,Occasional
7,2,178.05,0,Regular
3,16,2045.53,3,High-Value
42,3,1837.28,0,Regular
